variant_id,T_K,I_peak,width,S_peak,kappa1,collapse_rmse
ip_halfmax_mid__w_fwhm__sp_max__sc_fwhm,32,15,30,0.0695147785421419,-0.801306703597932,0.353137555928295
ip_halfmax_mid__w_fwhm__sp_max__sc_fwhm,34,28.1661210336005,6.27666287147563,0.00111194952316543,NaN,0.48029959856199
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,4,37.886750208773,21.4741266295253,0.349600045040287,-0.000692350791793789,0.057297612964965
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,6,37.4831299725893,21.1673597661233,0.341950817738385,-0.0517367779399661,0.0514777454035173
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,8,36.6482640225734,20.1257057835343,0.311011499245369,-0.145525242657286,0.0414661513845874
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,10,36.024020365057,18.8978502373663,0.265625424732821,-0.188390833881869,0.0298443228554014
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,12,36.0954153029404,17.5091523375039,0.232986037937288,NaN,0.0202995664641262
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,14,36.0866920256543,16.5232967451266,0.192544819951381,NaN,0.0274146050653706
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,16,35.8442640733435,15.3577651079767,0.162443432649134,NaN,0.0444796794668029
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,18,35.4921421206702,14.52578362199,0.142095227831458,NaN,0.0481045953244008
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,20,34.7410039540843,15.0734059235043,0.118297407736058,NaN,0.0486492804954212
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,22,33.492629399141,17.2137025922607,0.0848252860423066,0.407121388924087,0.0542619572573743
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,24,30.7121663878149,12.5009863451298,0.0930645821294685,0.0301449152821344,0.0692922307289436
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,26,27.8766281527435,13.100114869552,0.0732255508855988,NaN,0.0839020133633157
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,28,24.7053807170069,10.2742671408049,0.0809671274875996,NaN,0.0792097323252551
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,30,19.9458699384973,8.70317861525431,0.0879097809338481,NaN,0.0743069309096519
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,32,15,30,0.0695147785421419,-0.948570368121536,0.366069871455674
ip_halfmax_mid__w_fwhm__sp_max__sc_rms,34,28.1661210336005,6.27666287147563,0.00111194952316543,NaN,0.275780196306444
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,4,37.886750208773,21.4741266295253,0.349600045040287,-0.000692350791793789,0.0493061956577701
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,6,37.4831299725893,21.1673597661233,0.341950817738385,-0.0517367779399661,0.0461162068138936
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,8,36.6482640225734,20.1257057835343,0.311011499245369,-0.145525242657286,0.0426442600023574
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,10,36.024020365057,18.8978502373663,0.265625424732821,-0.188390833881869,0.0318411428552291
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,12,36.0954153029404,17.5091523375039,0.232986037937288,NaN,0.0223076628100109
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,14,36.0866920256543,16.5232967451266,0.192544819951381,NaN,0.0251637794297028
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,16,35.8442640733435,15.3577651079767,0.162443432649134,NaN,0.0401466828128841
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,18,35.4921421206702,14.52578362199,0.142095227831458,NaN,0.0445642447375651
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,20,34.7410039540843,15.0734059235043,0.118297407736058,NaN,0.0413634159747823
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,22,33.492629399141,17.2137025922607,0.0848252860423066,0.407121388924087,0.0488404621508679
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,24,30.7121663878149,12.5009863451298,0.0930645821294685,0.0301449152821344,0.065438312637969
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,26,27.8766281527435,13.100114869552,0.0732255508855988,NaN,0.0688402174879726
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,28,24.7053807170069,10.2742671408049,0.0809671274875996,NaN,0.0697929880514485
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,30,19.9458699384973,8.70317861525431,0.0879097809338481,NaN,0.0622993087289702
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,32,15,30,0.0695147785421419,NaN,0.0426072546823246
ip_halfmax_mid__w_fwhm__sp_max__sc_asymmetric,34,28.1661210336005,6.27666287147563,0.00111194952316543,NaN,0.281558150007
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,4,37.886750208773,21.4741266295253,0.289166891071462,0.353891695412792,0.235962374056886
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,6,37.4831299725893,21.1673597661233,0.279272791526239,0.297386028522578,0.234965851570745
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,8,36.6482640225734,20.1257057835343,0.244084879350048,0.202738943763241,0.211295700723568
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,10,36.024020365057,18.8978502373663,0.201653947176535,0.141619530335241,0.184535285010353
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,12,36.0954153029404,17.5091523375039,0.168994037092579,0.140311549347005,0.180902647006055
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,14,36.0866920256543,16.5232967451266,0.135602469533866,0.142040481030656,0.166037731019349
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,16,35.8442640733435,15.3577651079767,0.109663353680607,-0.184907570145801,0.166392924966372
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,18,35.4921421206702,14.52578362199,0.093020592592334,-0.229693951783502,0.524557137174879
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,20,34.7410039540843,15.0734059235043,0.0789170268076045,0.283244828830951,0.221572090989383
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,22,33.492629399141,17.2137025922607,0.0645953607584164,-0.149232031647126,0.129372679643369
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,24,30.7121663878149,12.5009863451298,0.0659008764349502,0.588677796357489,0.460463308163123
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,26,27.8766281527435,13.100114869552,0.0581615830410284,0.465241895801281,0.590281040676159
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,28,24.7053807170069,10.2742671408049,0.054344184311836,0.418850732899694,0.819468434331312
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,30,19.9458699384973,8.70317861525431,0.0542349634077962,-0.0201658099783737,1.25017771459328
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,32,15,30,0.0451439029157808,-1.23389105609369,0.602147014822359
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_fwhm,34,28.1661210336005,6.27666287147563,0.000215233618816269,NaN,2.62605087937274
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,4,37.886750208773,21.4741266295253,0.289166891071462,-0.000837045579796266,0.233723599331242
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,6,37.4831299725893,21.1673597661233,0.279272791526239,-0.063348217443726,0.232186114599467
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,8,36.6482640225734,20.1257057835343,0.244084879350048,-0.185427397294775,0.213589724958213
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,10,36.024020365057,18.8978502373663,0.201653947176535,-0.248154801660459,0.183785194612799
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,12,36.0954153029404,17.5091523375039,0.168994037092579,NaN,0.150425917357667
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,14,36.0866920256543,16.5232967451266,0.135602469533866,NaN,0.13159426974872
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,16,35.8442640733435,15.3577651079767,0.109663353680607,NaN,0.134371115206426
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,18,35.4921421206702,14.52578362199,0.093020592592334,NaN,0.125762796798906
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,20,34.7410039540843,15.0734059235043,0.0789170268076045,NaN,0.165919885444156
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,22,33.492629399141,17.2137025922607,0.0645953607584164,0.534623351645687,0.134552868245374
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,24,30.7121663878149,12.5009863451298,0.0659008764349502,0.0425703586329276,0.218223531175076
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,26,27.8766281527435,13.100114869552,0.0581615830410284,NaN,0.208960393033543
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,28,24.7053807170069,10.2742671408049,0.054344184311836,NaN,0.20183412847289
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,30,19.9458699384973,8.70317861525431,0.0542349634077962,NaN,0.224268602283987
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,32,15,30,0.0451439029157808,-1.46065481300148,0.618375191649327
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_rms,34,28.1661210336005,6.27666287147563,0.000215233618816269,NaN,2.19498241598051
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,4,37.886750208773,21.4741266295253,0.289166891071462,-0.000837045579796266,0.249886116851377
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,6,37.4831299725893,21.1673597661233,0.279272791526239,-0.063348217443726,0.249024871535024
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,8,36.6482640225734,20.1257057835343,0.244084879350048,-0.185427397294775,0.232569140059484
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,10,36.024020365057,18.8978502373663,0.201653947176535,-0.248154801660459,0.202874670321136
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,12,36.0954153029404,17.5091523375039,0.168994037092579,NaN,0.169228729573628
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,14,36.0866920256543,16.5232967451266,0.135602469533866,NaN,0.146588630551513
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,16,35.8442640733435,15.3577651079767,0.109663353680607,NaN,0.140062334811194
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,18,35.4921421206702,14.52578362199,0.093020592592334,NaN,0.128421026705178
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,20,34.7410039540843,15.0734059235043,0.0789170268076045,NaN,0.163266199872479
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,22,33.492629399141,17.2137025922607,0.0645953607584164,0.534623351645687,0.151085369973942
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,24,30.7121663878149,12.5009863451298,0.0659008764349502,0.0425703586329276,0.221031964015595
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,26,27.8766281527435,13.100114869552,0.0581615830410284,NaN,0.211840698395044
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,28,24.7053807170069,10.2742671408049,0.054344184311836,NaN,0.195908378827913
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,30,19.9458699384973,8.70317861525431,0.0542349634077962,NaN,0.209447849620587
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,32,15,30,0.0451439029157808,NaN,0.202981470000381
ip_halfmax_mid__w_fwhm__sp_local_avg__sc_asymmetric,34,28.1661210336005,6.27666287147563,0.000215233618816269,NaN,2.18436448957429
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,4,37.886750208773,21.4741266295253,0.268847171789871,0.380639158884325,0.127601014104795
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,6,37.4831299725893,21.1673597661233,0.250488593439895,0.331559314561486,0.102258282644793
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,8,36.6482640225734,20.1257057835343,0.2344494992722,0.211071086872117,0.127079210814081
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,10,36.024020365057,18.8978502373663,0.200197314257807,0.142649952099818,0.121127070747132
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,12,36.0954153029404,17.5091523375039,0.15927716213462,0.148871406654168,0.0552798584477596
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,14,36.0866920256543,16.5232967451266,0.124701192359837,0.154457544767941,0.0548172305854632
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,16,35.8442640733435,15.3577651079767,0.099398653953913,-0.204002604225631,0.102538603731346
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,18,35.4921421206702,14.52578362199,0.0864861551912553,-0.247048414425719,0.223741884115261
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,20,34.7410039540843,15.0734059235043,0.0814300845096031,0.274503457592893,0.0956716037375163
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,22,33.492629399141,17.2137025922607,0.0832202553642621,-0.115833541711255,0.247313174752849
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,24,30.7121663878149,12.5009863451298,0.0545631856614726,0.710999224980125,0.218013831309997
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,26,27.8766281527435,13.100114869552,0.0693882621296171,0.389968048288414,0.268606075646043
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,28,24.7053807170069,10.2742671408049,0.0428984469542497,0.530604323558004,0.410486835543376
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,30,19.9458699384973,8.70317861525431,0.0380258836809851,-0.0287617764636614,0.68107716518307
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,32,15,30,0.0451439029157808,-1.23389105609369,0.544476976849389
ip_halfmax_mid__w_fwhm__sp_local_median__sc_fwhm,34,28.1661210336005,6.27666287147563,0.000552867428264816,NaN,0.964890204757373
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,4,37.886750208773,21.4741266295253,0.268847171789871,-0.000900310263200351,0.123525227042442
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,6,37.4831299725893,21.1673597661233,0.250488593439895,-0.0706277011690182,0.0963082648289139
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,8,36.6482640225734,20.1257057835343,0.2344494992722,-0.193048072345597,0.125803796256237
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,10,36.024020365057,18.8978502373663,0.200197314257807,-0.249960372601204,0.120649774996361
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,12,36.0954153029404,17.5091523375039,0.15927716213462,NaN,0.0451184678392851
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,14,36.0866920256543,16.5232967451266,0.124701192359837,NaN,0.0421944724763047
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,16,35.8442640733435,15.3577651079767,0.099398653953913,NaN,0.099523912718897
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,18,35.4921421206702,14.52578362199,0.0864861551912553,NaN,0.107440359109425
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,20,34.7410039540843,15.0734059235043,0.0814300845096031,NaN,0.077716512403721
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,22,33.492629399141,17.2137025922607,0.0832202553642621,0.414973351358606,0.248227566093094
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,24,30.7121663878149,12.5009863451298,0.0545631856614726,0.0514160584659743,0.158497982029301
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,26,27.8766281527435,13.100114869552,0.0693882621296171,NaN,0.220834120550132
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,28,24.7053807170069,10.2742671408049,0.0428984469542497,NaN,0.273633222369302
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,30,19.9458699384973,8.70317861525431,0.0380258836809851,NaN,0.54414683290069
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,32,15,30,0.0451439029157808,-1.46065481300148,0.563955787438476
ip_halfmax_mid__w_fwhm__sp_local_median__sc_rms,34,28.1661210336005,6.27666287147563,0.000552867428264816,NaN,0.572648117190428
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,4,37.886750208773,21.4741266295253,0.268847171789871,-0.000900310263200351,0.135378939494276
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,6,37.4831299725893,21.1673597661233,0.250488593439895,-0.0706277011690182,0.107881237275927
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,8,36.6482640225734,20.1257057835343,0.2344494992722,-0.193048072345597,0.143179006522896
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,10,36.024020365057,18.8978502373663,0.200197314257807,-0.249960372601204,0.139060121948175
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,12,36.0954153029404,17.5091523375039,0.15927716213462,NaN,0.0622529848504444
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,14,36.0866920256543,16.5232967451266,0.124701192359837,NaN,0.038106483509737
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,16,35.8442640733435,15.3577651079767,0.099398653953913,NaN,0.084055946211491
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,18,35.4921421206702,14.52578362199,0.0864861551912553,NaN,0.0928298609578047
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,20,34.7410039540843,15.0734059235043,0.0814300845096031,NaN,0.0790599140562623
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,22,33.492629399141,17.2137025922607,0.0832202553642621,0.414973351358606,0.267318455460652
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,24,30.7121663878149,12.5009863451298,0.0545631856614726,0.0514160584659743,0.142892971757077
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,26,27.8766281527435,13.100114869552,0.0693882621296171,NaN,0.234670921786978
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,28,24.7053807170069,10.2742671408049,0.0428984469542497,NaN,0.251999670856359
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,30,19.9458699384973,8.70317861525431,0.0380258836809851,NaN,0.519699591248298
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,32,15,30,0.0451439029157808,NaN,0.0721246420195646
ip_halfmax_mid__w_fwhm__sp_local_median__sc_asymmetric,34,28.1661210336005,6.27666287147563,0.000552867428264816,NaN,0.5731459569481
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,4,37.886750208773,8.06244370347118,0.349600045040287,0.292716670922435,0.0584318632107429
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,6,37.4831299725893,8.00603915807115,0.341950817738385,0.242876525038587,0.0532007589588577
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,8,36.6482640225734,7.85061460579741,0.311011499245369,0.159111514359042,0.0406663025959642
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,10,36.024020365057,7.73708119613796,0.265625424732821,0.10751281553004,0.0285654845041883
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,12,36.0954153029404,7.58944959696181,0.232986037937288,0.101773545680224,0.0230065053541212
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,14,36.0866920256543,7.60126970671822,0.192544819951381,0.100034059635563,0.032025156981322
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,16,35.8442640733435,7.64528156331271,0.162443432649134,-0.1248285876039,0.0470974894757022
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,18,35.4921421206702,7.40068234592266,0.142095227831458,-0.150365834488962,0.10930763110644
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,20,34.7410039540843,7.44628935345436,0.118297407736058,0.18895460329816,0.0586289128377676
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,22,33.492629399141,7.19238059895516,0.0848252860423066,-0.113641785023274,0.0575079803032031
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,24,30.7121663878149,6.76709591522856,0.0930645821294685,0.416854423348554,0.106451827444291
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,26,27.8766281527435,6.16925405449728,0.0732255508855988,0.369532285241344,0.134265781488692
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,28,24.7053807170069,5.61354498833746,0.0809671274875996,0.281127688904793,0.181408815811523
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,30,19.9458699384973,5.51684023494123,0.0879097809338481,-0.0124410725933747,0.259110836066841
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,32,15,5.58735278841876,0.0695147785421419,-0.801306703597932,0.353137555928295
ip_halfmax_mid__w_rms__sp_max__sc_fwhm,34,28.1661210336005,2.35481370000717,0.00111194952316543,NaN,0.48029959856199
ip_halfmax_mid__w_rms__sp_max__sc_rms,4,37.886750208773,8.06244370347118,0.349600045040287,-0.000692350791793789,0.057297612964965
ip_halfmax_mid__w_rms__sp_max__sc_rms,6,37.4831299725893,8.00603915807115,0.341950817738385,-0.0517367779399661,0.0514777454035173
ip_halfmax_mid__w_rms__sp_max__sc_rms,8,36.6482640225734,7.85061460579741,0.311011499245369,-0.145525242657286,0.0414661513845874
ip_halfmax_mid__w_rms__sp_max__sc_rms,10,36.024020365057,7.73708119613796,0.265625424732821,-0.188390833881869,0.0298443228554014
ip_halfmax_mid__w_rms__sp_max__sc_rms,12,36.0954153029404,7.58944959696181,0.232986037937288,NaN,0.0202995664641262
ip_halfmax_mid__w_rms__sp_max__sc_rms,14,36.0866920256543,7.60126970671822,0.192544819951381,NaN,0.0274146050653706
ip_halfmax_mid__w_rms__sp_max__sc_rms,16,35.8442640733435,7.64528156331271,0.162443432649134,NaN,0.0444796794668029
ip_halfmax_mid__w_rms__sp_max__sc_rms,18,35.4921421206702,7.40068234592266,0.142095227831458,NaN,0.0481045953244008
ip_halfmax_mid__w_rms__sp_max__sc_rms,20,34.7410039540843,7.44628935345436,0.118297407736058,NaN,0.0486492804954212
ip_halfmax_mid__w_rms__sp_max__sc_rms,22,33.492629399141,7.19238059895516,0.0848252860423066,0.407121388924087,0.0542619572573743
ip_halfmax_mid__w_rms__sp_max__sc_rms,24,30.7121663878149,6.76709591522856,0.0930645821294685,0.0301449152821344,0.0692922307289436
ip_halfmax_mid__w_rms__sp_max__sc_rms,26,27.8766281527435,6.16925405449728,0.0732255508855988,NaN,0.0839020133633157
ip_halfmax_mid__w_rms__sp_max__sc_rms,28,24.7053807170069,5.61354498833746,0.0809671274875996,NaN,0.0792097323252551
ip_halfmax_mid__w_rms__sp_max__sc_rms,30,19.9458699384973,5.51684023494123,0.0879097809338481,NaN,0.0743069309096519
ip_halfmax_mid__w_rms__sp_max__sc_rms,32,15,5.58735278841876,0.0695147785421419,-0.948570368121536,0.366069871455674
ip_halfmax_mid__w_rms__sp_max__sc_rms,34,28.1661210336005,2.35481370000717,0.00111194952316543,NaN,0.275780196306444
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,4,37.886750208773,8.06244370347118,0.349600045040287,-0.000692350791793789,0.0493061956577701
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,6,37.4831299725893,8.00603915807115,0.341950817738385,-0.0517367779399661,0.0461162068138936
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,8,36.6482640225734,7.85061460579741,0.311011499245369,-0.145525242657286,0.0426442600023574
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,10,36.024020365057,7.73708119613796,0.265625424732821,-0.188390833881869,0.0318411428552291
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,12,36.0954153029404,7.58944959696181,0.232986037937288,NaN,0.0223076628100109
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,14,36.0866920256543,7.60126970671822,0.192544819951381,NaN,0.0251637794297028
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,16,35.8442640733435,7.64528156331271,0.162443432649134,NaN,0.0401466828128841
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,18,35.4921421206702,7.40068234592266,0.142095227831458,NaN,0.0445642447375651
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,20,34.7410039540843,7.44628935345436,0.118297407736058,NaN,0.0413634159747823
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,22,33.492629399141,7.19238059895516,0.0848252860423066,0.407121388924087,0.0488404621508679
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,24,30.7121663878149,6.76709591522856,0.0930645821294685,0.0301449152821344,0.065438312637969
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,26,27.8766281527435,6.16925405449728,0.0732255508855988,NaN,0.0688402174879726
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,28,24.7053807170069,5.61354498833746,0.0809671274875996,NaN,0.0697929880514485
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,30,19.9458699384973,5.51684023494123,0.0879097809338481,NaN,0.0622993087289702
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,32,15,5.58735278841876,0.0695147785421419,NaN,0.0426072546823246
ip_halfmax_mid__w_rms__sp_max__sc_asymmetric,34,28.1661210336005,2.35481370000717,0.00111194952316543,NaN,0.281558150007
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,4,37.886750208773,8.06244370347118,0.289166891071462,0.353891695412792,0.235962374056886
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,6,37.4831299725893,8.00603915807115,0.279272791526239,0.297386028522578,0.234965851570745
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,8,36.6482640225734,7.85061460579741,0.244084879350048,0.202738943763241,0.211295700723568
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,10,36.024020365057,7.73708119613796,0.201653947176535,0.141619530335241,0.184535285010353
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,12,36.0954153029404,7.58944959696181,0.168994037092579,0.140311549347005,0.180902647006055
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,14,36.0866920256543,7.60126970671822,0.135602469533866,0.142040481030656,0.166037731019349
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,16,35.8442640733435,7.64528156331271,0.109663353680607,-0.184907570145801,0.166392924966372
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,18,35.4921421206702,7.40068234592266,0.093020592592334,-0.229693951783502,0.524557137174879
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,20,34.7410039540843,7.44628935345436,0.0789170268076045,0.283244828830951,0.221572090989383
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,22,33.492629399141,7.19238059895516,0.0645953607584164,-0.149232031647126,0.129372679643369
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,24,30.7121663878149,6.76709591522856,0.0659008764349502,0.588677796357489,0.460463308163123
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,26,27.8766281527435,6.16925405449728,0.0581615830410284,0.465241895801281,0.590281040676159
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,28,24.7053807170069,5.61354498833746,0.054344184311836,0.418850732899694,0.819468434331312
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,30,19.9458699384973,5.51684023494123,0.0542349634077962,-0.0201658099783737,1.25017771459328
ip_halfmax_mid__w_rms__sp_local_avg__sc_fwhm,32,15,5.58735278841876,0.0451439029157808,-1.23389105609369,0.602147014822359
