x,T_4_000K,T_6_000K,T_8_000K,T_10_000K,T_12_000K,T_14_000K,T_16_000K,T_18_000K,T_20_000K,T_22_000K,T_24_000K,T_26_000K,T_28_000K,T_30_000K
0.279988631930743,-0.022452653753354,-0.0338279331791844,-0.049893191073317,-0.0498291492953056,-0.0412921882666012,-0.0324785100556028,-0.0279149303139095,-0.0263365779310958,-0.0267584451941489,0.00231187877221194,-0.0260790757898958,-0.0303367796917946,-0.0240491138085821,-0.0136572129876322
0.28580149843681,-0.0240176856828067,-0.0355171039049471,-0.0517370670679257,-0.0515125520851781,-0.0427439284791687,-0.0336713531123104,-0.0289211023110594,-0.0272276034911006,-0.0275555707082757,0.00219622379224425,-0.0266809211611517,-0.0309666040148622,-0.0245483993945523,-0.0143970269929373
0.291614364942878,-0.0255827176122594,-0.0372062746307099,-0.0535809430625346,-0.0531959548750507,-0.0441956686917363,-0.0348641961690181,-0.0299272743082093,-0.0281186290511055,-0.0283526962224025,0.00198394043507236,-0.0272827665324077,-0.0315964283379298,-0.0250476849805224,-0.0151368409982424
0.297427231448946,-0.027147749541712,-0.0388954453564726,-0.0554248190571434,-0.0548793576649232,-0.0456474089043038,-0.0360570392257257,-0.0309334463053591,-0.0290096546111103,-0.0291498217365292,0.00137905040440248,-0.0278846119036636,-0.0322262526609974,-0.0255469705664926,-0.0158766550035475
0.303240097955014,-0.0287127814711647,-0.0405846160822353,-0.0572686950517522,-0.0565627604547957,-0.0470991491168714,-0.0372498822824333,-0.031939618302509,-0.0299006801711151,-0.029946947250656,0.000774160373732594,-0.0284864572749195,-0.0328560769840649,-0.0260462561524627,-0.0166164690088526
0.309052964461082,-0.0302778134006173,-0.0422737868079981,-0.059112571046361,-0.0582461632446683,-0.0485508893294389,-0.038442725339141,-0.0329457902996588,-0.0307917057311199,-0.0307440727647827,0.000169270343062704,-0.0290883026461754,-0.0334859013071325,-0.0265455417384329,-0.0173562830141577
0.31486583096715,-0.03184284533007,-0.0439629575337608,-0.0609564470409698,-0.0599295660345408,-0.0500026295420064,-0.0396355683958486,-0.0339519622968087,-0.0316827312911248,-0.0315411982789095,-0.000435619687607187,-0.0296901480174313,-0.0341157256302001,-0.027044827324403,-0.0180960970194628
0.320678697473218,-0.0334078772595227,-0.0456521282595236,-0.0628003230355786,-0.0616129688244133,-0.051454369754574,-0.0408284114525562,-0.0349581342939586,-0.0325737568511296,-0.0323383237930362,-0.00104050971827708,-0.0302919933886873,-0.0347455499532676,-0.0275441129103732,-0.0188359110247679
0.326491563979286,-0.0349729091889754,-0.0473412989852863,-0.0646441990301874,-0.0632963716142858,-0.0529061099671415,-0.0420212545092639,-0.0359643062911084,-0.0334647824111344,-0.033135449307163,-0.00164539974894697,-0.0308938387599432,-0.0353753742763352,-0.0280433984963433,-0.019575725030073
0.332304430485354,-0.036537941118428,-0.049030469711049,-0.0664880750247961,-0.0649797744041583,-0.054357850179709,-0.0432140975659715,-0.0369704782882583,-0.0343558079711392,-0.0339325748212897,-0.00225028977961685,-0.0314956841311991,-0.0360051985994028,-0.0285426840823135,-0.020315539035378
0.338117296991422,-0.0381029730478807,-0.0507196404368118,-0.068331951019405,-0.0666631771940309,-0.0558095903922766,-0.0444069406226792,-0.0379766502854081,-0.0352468335311441,-0.0347297003354165,-0.00285517981028675,-0.032097529502455,-0.0366350229224703,-0.0290419696682837,-0.0210553530406832
0.34393016349749,-0.0396680049773333,-0.0524088111625745,-0.0701758270140137,-0.0683465799839034,-0.0572613306048441,-0.0455997836793868,-0.038982822282558,-0.0361378590911489,-0.0355268258495432,-0.00346006984095663,-0.032699374873711,-0.0372648472455379,-0.0295412552542538,-0.0217951670459882
0.349743030003558,-0.041233036906786,-0.0540979818883373,-0.0720197030086226,-0.070029982773776,-0.0587130708174117,-0.0467926267360944,-0.0399889942797079,-0.0370288846511537,-0.03632395136367,-0.00406495987162653,-0.0333012202449669,-0.0378946715686055,-0.030040540840224,-0.0225349810512933
0.355555896509625,-0.0427980688362387,-0.0557871526141,-0.0738635790032313,-0.0717133855636485,-0.0601648110299792,-0.047985469792802,-0.0409951662768577,-0.0379199102111585,-0.0371210768777968,-0.00466984990229641,-0.0339030656162228,-0.0385244958916731,-0.0305398264261941,-0.0232747950565984
0.361368763015693,-0.0443631007656913,-0.0574763233398628,-0.0757074549978401,-0.073396788353521,-0.0616165512425467,-0.0491783128495097,-0.0420013382740076,-0.0388109357711634,-0.0379182023919235,-0.0052747399329663,-0.0345049109874787,-0.0391543202147406,-0.0310391120121643,-0.0240146090619035
0.367181629521761,-0.045928132695144,-0.0591654940656255,-0.0775513309924489,-0.0750801911433935,-0.0630682914551143,-0.0503711559062173,-0.0430075102711575,-0.0397019613311682,-0.0387153279060503,-0.00587962996363619,-0.0351067563587347,-0.0397841445378082,-0.0315383975981344,-0.0247544230672086
0.372994496027829,-0.0474931646245967,-0.0608546647913882,-0.0793952069870577,-0.0767635939332661,-0.0645200316676818,-0.051563998962925,-0.0440136822683073,-0.040592986891173,-0.039512453420177,-0.00648451999430608,-0.0357086017299906,-0.0404139688608758,-0.0320376831841046,-0.0254942370725137
0.378807362533897,-0.0490581965540493,-0.062543835517151,-0.0812390829816665,-0.0784469967231386,-0.0659717718802494,-0.0527568420196326,-0.0450198542654572,-0.0414840124511778,-0.0403095789343038,-0.00708941002497597,-0.0363104471012465,-0.0410437931839433,-0.0325369687700747,-0.0262340510778188
0.384620229039965,-0.050623228483502,-0.0642330062429137,-0.0830829589762753,-0.0801303995130111,-0.0674235120928169,-0.0539496850763402,-0.0460260262626071,-0.0423750380111827,-0.0411067044484306,-0.00769430005564586,-0.0369122924725024,-0.0414503291782916,-0.0330362543560449,-0.0269738650831239
0.390433095546033,-0.0521882604129547,-0.0659221769686765,-0.0849268349708841,-0.0818138023028836,-0.0688752523053844,-0.0551425281330479,-0.0470321982597569,-0.0432660635711875,-0.0419038299625573,-0.00829919008631574,-0.0375141378437583,-0.0416393032904493,-0.033535539942015,-0.027713679088429
0.396245962052101,-0.0537532923424074,-0.0676113476944392,-0.0867707109654929,-0.0834972050927562,-0.070326992517952,-0.0563353711897555,-0.0480383702569068,-0.0441570891311923,-0.0427009554766841,-0.00890408011698564,-0.0381159832150143,-0.0418282774026069,-0.0340348255279852,-0.0284534930937341
0.402058828558169,-0.05531832427186,-0.0693005184202019,-0.0886145869601017,-0.0851806078826287,-0.0717787327305195,-0.0575282142464631,-0.0490445422540566,-0.0450481146911971,-0.0434980809908108,-0.00950897014765552,-0.0386083242029433,-0.0420172515147646,-0.0345341111139553,-0.0291933070990392
0.407871695064237,-0.0568833562013127,-0.0709896891459647,-0.0904584629547105,-0.0868640106725012,-0.073230472943087,-0.0587210573031708,-0.0500507142512065,-0.045939140251202,-0.0442952065049376,-0.0101138601783254,-0.038905664370614,-0.0422062256269223,-0.0350333966999255,-0.0299331211043443
0.413684561570305,-0.0584483881307653,-0.0726788598717274,-0.0923023389493193,-0.0885474134623737,-0.0746822131556546,-0.0599139003598784,-0.0510568862483564,-0.0468301658112068,-0.0450923320190643,-0.0107187502089953,-0.0392030045382847,-0.0423951997390799,-0.0355326822858957,-0.0306729351096494
0.419497428076373,-0.060013420060218,-0.0743680305974902,-0.0941462149439281,-0.0902308162522463,-0.0761339533682221,-0.0611067434165861,-0.0520630582455062,-0.0477211913712116,-0.0458894575331911,-0.0113236402396652,-0.0395003447059553,-0.0425841738512376,-0.0360319678718658,-0.0314127491149545
0.425310294582441,-0.0615784519896707,-0.0760572013232529,-0.0959900909385369,-0.0919142190421188,-0.0775856935807896,-0.0622995864732937,-0.0530692302426561,-0.0486122169312164,-0.0466865830473178,-0.0119285302703351,-0.039797684873626,-0.0427731479633953,-0.036531253457836,-0.0321525631202596
0.431123161088509,-0.0631434839191233,-0.0777463720490157,-0.0978339669331457,-0.0935976218319913,-0.0790374337933572,-0.0634924295300013,-0.0540754022398059,-0.0495032424912212,-0.0474837085614446,-0.012533420301005,-0.0400950250412966,-0.042962122075553,-0.0370305390438061,-0.0328923771255647
0.436936027594577,-0.064708515848576,-0.0794355427747784,-0.0996778429277545,-0.0952810246218639,-0.0804891740059247,-0.064685272586709,-0.0550815742369558,-0.0503942680512261,-0.0482808340755713,-0.0131383103316749,-0.0403923652089673,-0.0431510961877106,-0.0375298246297763,-0.0336321911308697
0.442748894100644,-0.0662735477780287,-0.0811247135005412,-0.101521718922363,-0.0969644274117364,-0.0819409142184923,-0.0658781156434166,-0.0560877462341057,-0.0512852936112309,-0.0490779595896981,-0.0137432003623448,-0.040689705376638,-0.0433400702998683,-0.0380291102157464,-0.0343720051361748
0.448561760606712,-0.0678385797074814,-0.0828138842263039,-0.103365594916972,-0.0986478302016089,-0.0833926544310598,-0.0670709587001242,-0.0570939182312555,-0.0521763191712357,-0.0498750851038249,-0.0143480903930146,-0.0409870455443086,-0.043529044412026,-0.0385283958017166,-0.0351118191414799
0.45437462711278,-0.069403611636934,-0.0845030549520667,-0.105209470911581,-0.100331232991481,-0.0848443946436273,-0.0682638017568319,-0.0581000902284054,-0.0530673447312405,-0.0506722106179516,-0.0149529804236845,-0.0412843857119793,-0.0437180185241836,-0.0390276813876867,-0.035851633146785
0.460187493618848,-0.0709686435663867,-0.0861922256778294,-0.10705334690619,-0.102014635781354,-0.0862961348561949,-0.0694566448135395,-0.0591062622255553,-0.0539583702912454,-0.0514693361320784,-0.0155578704543544,-0.04158172587965,-0.0439069926363413,-0.0395269669736569,-0.0365914471520901
0.466000360124916,-0.0726384657249013,-0.0878813964035922,-0.108897222900798,-0.103698038571227,-0.0877478750687624,-0.0706494878702472,-0.0601124342227051,-0.0548493958512502,-0.0522664616462051,-0.0161627604850243,-0.0418790660473206,-0.044095966748499,-0.040026252559627,-0.0373312611573952
0.471813226630984,-0.0760853928558785,-0.0895705671293549,-0.110741098895407,-0.105381441361099,-0.08919961528133,-0.0718423309269548,-0.061118606219855,-0.055740421411255,-0.0530635871603319,-0.0167676505156942,-0.0421764062149913,-0.0442849408606566,-0.0405255381455972,-0.0380710751627003
0.477626093137052,-0.0795323199868556,-0.0925694300937709,-0.112584974890016,-0.107064844150972,-0.0906513554938975,-0.0730351739836624,-0.0621247782170049,-0.0566314469712598,-0.0538607126744587,-0.0173725405463641,-0.0424737463826619,-0.0444739149728143,-0.0410248237315673,-0.0388108891680054
0.48343895964312,-0.0829792471178328,-0.0957224780932525,-0.114428850884625,-0.108748246940844,-0.092103095706465,-0.0742280170403701,-0.0631309502141547,-0.0575224725312647,-0.0546578381885854,-0.017977430577034,-0.0427710865503326,-0.044662889084972,-0.0415241093175375,-0.0395507031733105
0.489251826149188,-0.0864261742488099,-0.0988755260927339,-0.116272726879234,-0.110431649730717,-0.0935548359190325,-0.0754208600970777,-0.0641371222113046,-0.0584134980912695,-0.0554549637027121,-0.0185823206077039,-0.0430684267180032,-0.0448518631971296,-0.0419142362904098,-0.0402905171786156
0.495064692655256,-0.0898731013797872,-0.102028574092216,-0.118116602873842,-0.112115052520589,-0.0950065761316001,-0.0766137031537853,-0.0651432942084545,-0.0593045236512743,-0.0562520892168389,-0.0191872106383738,-0.0433657668856739,-0.0450408373092873,-0.0421693905406255,-0.0410303311839207
0.500877559161324,-0.0933200285107642,-0.105181622091697,-0.120252674521819,-0.113798455310462,-0.0964583163441676,-0.0778065462104929,-0.0661494662056043,-0.0601955492112791,-0.0570492147309657,-0.0197921006690436,-0.0436631070533446,-0.045229811421445,-0.0424245447908412,-0.0417701451892258
0.506690425667392,-0.0967669556417415,-0.108334670091179,-0.12252111309971,-0.115481858100334,-0.0979100565567352,-0.0789993892672006,-0.0671556382027542,-0.061086574771284,-0.0578463402450924,-0.0203969906997136,-0.0439604472210152,-0.0454187855336026,-0.0426796990410569,-0.0425099591945309
0.512503292173459,-0.100213882772719,-0.11148771809066,-0.124789551677601,-0.117165260890207,-0.0993617967693027,-0.0801922323239082,-0.068161810199904,-0.0619776003312888,-0.0586434657592192,-0.0210018807303834,-0.0442577873886859,-0.0456077596457603,-0.0429348532912726,-0.043249773199836
0.518316158679527,-0.103660809903696,-0.114640766090142,-0.127057990255492,-0.118848663680079,-0.10081353698187,-0.0813850753806159,-0.0691679821970539,-0.0628686258912936,-0.0594405912733459,-0.0216067707610533,-0.0445551275563565,-0.045796733757918,-0.0431900075414883,-0.0439895872051411
0.524129025185595,-0.107107737034673,-0.117793814089623,-0.129326428833383,-0.120532066469952,-0.102265277194438,-0.0825779184373235,-0.0701741541942038,-0.0637596514512984,-0.0602377167874727,-0.0222116607917232,-0.0448524677240272,-0.0459857078700756,-0.043445161791704,-0.0447294012104461
0.529941891691663,-0.11055466416565,-0.120946862089105,-0.131594867411274,-0.122199991158465,-0.103717017407005,-0.0837707614940311,-0.0711803261913536,-0.0646506770113032,-0.0610348423015994,-0.0228165508223931,-0.0451498078916979,-0.0461746819822333,-0.0437003160419197,-0.0454692152157513
0.535754758197731,-0.114001591296627,-0.124099910088587,-0.133863305989165,-0.123768218365321,-0.105168757619573,-0.0849636045507388,-0.0721864981885035,-0.0655417025713081,-0.0618319678157262,-0.023421440853063,-0.0454471480593685,-0.046363656094391,-0.0439554702921354,-0.0462090292210564
0.541567624703799,-0.117448518427604,-0.127252958088068,-0.136131744567056,-0.125336445572177,-0.10662049783214,-0.0861564476074464,-0.0731926701856533,-0.0664327281313129,-0.062629093329853,-0.0240263308837329,-0.0457444882270392,-0.0465526302065486,-0.0442106245423511,-0.0469488432263614
0.547380491209867,-0.120895445558582,-0.13040600608755,-0.138400183144948,-0.126904672779033,-0.108072238044708,-0.087349290664154,-0.0741988421828032,-0.0673237536913177,-0.0634262188439797,-0.0246312209144028,-0.0460418283947098,-0.0467416043187063,-0.0444657787925668,-0.0476886572316665
0.553193357715935,-0.124342372689559,-0.133559054087031,-0.140668621722839,-0.128472899985888,-0.109523978257275,-0.0885421337208617,-0.0752050141799531,-0.0682147792513225,-0.0642233443581065,-0.0252361109450727,-0.0463391685623805,-0.046930578430864,-0.0447209330427825,-0.0484284712369716
0.559006224222003,-0.127789299820536,-0.136712102086513,-0.14293706030073,-0.130041127192744,-0.110975718469843,-0.0897349767775693,-0.0762111861771029,-0.0691058048113274,-0.0650204698722332,-0.0258410009757425,-0.0466365087300512,-0.0471195525430216,-0.0449760872929982,-0.0491682852422767
0.564819090728071,-0.131236226951513,-0.139865150085994,-0.145205498878621,-0.1316093543996,-0.112427458682411,-0.090927819834277,-0.0772173581742528,-0.0699968303713322,-0.06581759538636,-0.0264458910064124,-0.0469338488977218,-0.0473085266551793,-0.0452312415432139,-0.0499080992475818
0.570631957234139,-0.13468315408249,-0.143018198085476,-0.147473937456512,-0.133177581606455,-0.113879198894978,-0.0921206628909846,-0.0782235301714027,-0.070887855931337,-0.0666147209004867,-0.0270507810370823,-0.0472311890653925,-0.047497500767337,-0.0454863957934296,-0.0506479132528869
0.576444823740207,-0.138130081213468,-0.146171246084957,-0.149742376034403,-0.134745808813311,-0.115128622383583,-0.0933135059476922,-0.0792297021685525,-0.0717788814913418,-0.0674118464146135,-0.0276556710677522,-0.0475285292330631,-0.0476864748794947,-0.0457415500436453,-0.0512052354594328
0.582257690246275,-0.141577008344445,-0.149324294084439,-0.152010814612294,-0.136314036020167,-0.116359092299045,-0.0945063490043999,-0.0802358741657024,-0.0726699070513467,-0.0682089719287402,-0.0282605610984221,-0.0478258694007338,-0.0478754489916523,-0.045996704293861,-0.0513988305352999
0.588070556752343,-0.145023935475422,-0.152477342083921,-0.154279253190185,-0.137882263227023,-0.117589562214507,-0.0956991920611075,-0.0812420461628523,-0.0735609326113515,-0.069006097442867,-0.028865451129092,-0.0481232095684045,-0.04806442310381,-0.0462518585440767,-0.051592425611167
0.593883423258411,-0.148470862606399,-0.155630390083402,-0.156547691768076,-0.139450490433878,-0.118820032129969,-0.0968920351178151,-0.0822482181600021,-0.0744519581713563,-0.0698032229569938,-0.0294703411597619,-0.0484205497360751,-0.0482533972159677,-0.0465070127942924,-0.0517860206870341
0.599696289764479,-0.151917789737376,-0.158783438082884,-0.158816130345967,-0.141018717640734,-0.120050502045431,-0.0980848781745228,-0.083254390157152,-0.0753429837313611,-0.0706003484711205,-0.0300752311904318,-0.0487178899037458,-0.0484423713281253,-0.0467621670445081,-0.0519796157629012
0.605509156270546,-0.155364716868353,-0.161936486082365,-0.161084568923858,-0.14258694484759,-0.121280971960893,-0.0992592354401436,-0.0842605621543018,-0.0762340092913659,-0.0713974739852473,-0.0306801212211016,-0.0490152300714164,-0.048631345440283,-0.0470173212947238,-0.0521732108387683
0.611322022776614,-0.15881164399933,-0.165089534081847,-0.163353007501749,-0.144155172054445,-0.122511441876355,-0.100097504686781,-0.0852667341514517,-0.0771250348513708,-0.072194599499374,-0.0312850112517715,-0.0493125702390871,-0.0488203195524406,-0.0472724755449395,-0.0523668059146354
0.617134889282682,-0.162258571130308,-0.168242582081328,-0.165621446079641,-0.145723399261301,-0.123741911791816,-0.100935773933419,-0.0862729061486016,-0.0780160604113756,-0.0729917250135008,-0.0318899012824415,-0.0496099104067578,-0.0490092936645983,-0.0475276297951552,-0.0525604009905025
0.62294775578875,-0.165705498261285,-0.17139563008081,-0.167889884657532,-0.147291626468157,-0.124972381707278,-0.101774043180056,-0.0872790781457514,-0.0789070859713805,-0.0737888505276276,-0.0324947913131113,-0.0499072505744284,-0.049198267776756,-0.047782784045371,-0.0527539960663696
0.628760622294818,-0.169152425392262,-0.174548678080291,-0.170158323235423,-0.148859853675013,-0.12620285162274,-0.102612312426694,-0.0882852501429013,-0.0797981115313852,-0.0745859760417543,-0.0330996813437812,-0.0502045907420991,-0.0493872418889137,-0.0480379382955867,-0.0529475911422367
0.634573488800886,-0.172599352523239,-0.177701726079773,-0.172426761813314,-0.150428080881868,-0.127433321538202,-0.103450581673331,-0.0892914221400511,-0.0806891370913901,-0.075383101555881,-0.0337045713744511,-0.0505019309097697,-0.0495762160010713,-0.0482930925458024,-0.0531411862181038
0.640386355306954,-0.176046279654216,-0.180854774079254,-0.174695200391205,-0.151996308088724,-0.128663791453664,-0.104288850919969,-0.090297594137201,-0.0815801626513949,-0.0761802270700078,-0.034309461405121,-0.0507992710774404,-0.049765190113229,-0.0485482467960181,-0.0533347812939709
0.646199221813022,-0.179493206785194,-0.184007822078736,-0.176963638969096,-0.15356453529558,-0.129894261369126,-0.105127120166606,-0.0913037661343509,-0.0824711882113998,-0.0769773525841346,-0.0349143514357909,-0.0510966112451111,-0.0499541642253867,-0.0488034010462338,-0.053528376369838
0.65201208831909,-0.182940133916171,-0.187160870078218,-0.179232077546987,-0.155132762502435,-0.131124731284588,-0.105965389413244,-0.0922410491509938,-0.0833622137714046,-0.0777744780982614,-0.0355192414664608,-0.0513939514127817,-0.0501431383375443,-0.0490585552964495,-0.0537219714457051
0.657824954825158,-0.186387061047148,-0.190313918077699,-0.181500516124878,-0.156700989709291,-0.13235520120005,-0.106803658659881,-0.0927899284342791,-0.0842532393314094,-0.0785716036123881,-0.0361241314971307,-0.0516912915804524,-0.050332112449702,-0.0493137095466652,-0.0539155665215722
0.663637821331226,-0.189833988178125,-0.193466966077181,-0.183768954702769,-0.158269216916147,-0.133585671115511,-0.107641927906519,-0.0933388077175644,-0.0851442648914142,-0.0793500840146763,-0.0367290215278005,-0.051988631748123,-0.0505210865618597,-0.0495688637968809,-0.0541091615974392
0.669450687837294,-0.193280915309102,-0.196620014076662,-0.18603739328066,-0.159837444123003,-0.134816141030973,-0.108480197153157,-0.0938876870008498,-0.086035290451419,-0.07964948067811,-0.0373339115584704,-0.0522859719157937,-0.0507100606740173,-0.0498240180470966,-0.0543027566733063
0.675263554343362,-0.19672784244008,-0.199773062076144,-0.188305831858552,-0.161405671329858,-0.136046610946435,-0.109318466399794,-0.0944365662841351,-0.0869263160114239,-0.0799488773415437,-0.0379388015891403,-0.0525833120834644,-0.050899034786175,-0.0500791722973123,-0.0544963517491734
0.681076420849429,-0.200174769571057,-0.202926110075625,-0.190574270436443,-0.162973898536714,-0.137277080861897,-0.110156735646432,-0.0949854455674204,-0.0878173415714287,-0.0802482740049773,-0.0385436916198102,-0.052880652251135,-0.0510880088983327,-0.050334326547528,-0.0546899468250405
0.686889287355497,-0.203621696702034,-0.206079158075107,-0.192842709014334,-0.16454212574357,-0.138507550777359,-0.110995004893069,-0.0955343248507057,-0.0887083671314335,-0.080547670668411,-0.0391485816504801,-0.0531779924188057,-0.0512769830104903,-0.0505894807977437,-0.0548835419009076
0.692702153861565,-0.207068623833011,-0.209232206074589,-0.195111147592225,-0.166110352950425,-0.139738020692821,-0.111833274139707,-0.0960832041339911,-0.0892529781472048,-0.0808470673318447,-0.03975347168115,-0.0534753325864763,-0.051465957122648,-0.0508446350479594,-0.0550771369767747
0.698515020367633,-0.210515550963988,-0.21238525407407,-0.197379586170116,-0.167678580157281,-0.140968490608283,-0.112671543386344,-0.0966320834172764,-0.0896725456764755,-0.0811464639952784,-0.0403583617118199,-0.053772672754147,-0.0516549312348057,-0.0510997892981751,-0.0552707320526418
